"IndividualId","Time [min]","Organism|A|Concentration [µmol/l]"
61,1395,4.453063
61,1410,4.462979
61,1425,4.472717
61,1440,4.482277
62,0,3
62,15,3.072929
62,30,3.144667
62,45,3.215134
62,60,3.284325
62,75,3.352298
62,90,3.419035
62,105,3.484531
62,120,3.548862
62,135,3.612031
62,150,3.674015
62,165,3.734875
62,180,3.794652
62,195,3.853307
62,210,3.910879
62,225,3.96744
62,240,4.02294
62,255,4.0774
62,270,4.130916
62,285,4.183431
62,300,4.234947
62,315,4.285553
62,330,4.335222
62,345,4.383966
62,360,4.431797
62,375,4.478764
62,390,4.524865
62,405,4.570117
62,420,4.614537
62,435,4.658142
62,450,4.700947
62,465,4.742971
62,480,4.784229
62,495,4.824727
62,510,4.864485
62,525,4.903519
62,540,4.941842
62,555,4.97946
62,570,5.016391
62,585,5.052648
62,600,5.088246
62,615,5.123189
62,630,5.157494
62,645,5.191173
62,660,5.224239
62,675,5.256697
62,690,5.288562
62,705,5.319846
62,720,5.350559
62,735,5.380709
62,750,5.410307
62,765,5.439365
62,780,5.467894
62,795,5.495899
62,810,5.523392
62,825,5.550383
62,840,5.576882
62,855,5.602895
62,870,5.628432
62,885,5.653503
62,900,5.678117
62,915,5.702279
62,930,5.725999
62,945,5.749287
62,960,5.772151
62,975,5.794594
62,990,5.816627
62,1005,5.838258
62,1020,5.859495
62,1035,5.880342
62,1050,5.900807
62,1065,5.920899
62,1080,5.940626
62,1095,5.95999
62,1110,5.978999
62,1125,5.997663
62,1140,6.015985
62,1155,6.033971
62,1170,6.051629
62,1185,6.068964
62,1200,6.085984
62,1215,6.102691
62,1230,6.119092
62,1245,6.135194
62,1260,6.151003
62,1275,6.166521
62,1290,6.181756
62,1305,6.196712
62,1320,6.211397
62,1335,6.225811
62,1350,6.239962
62,1365,6.253854
62,1380,6.267494
62,1395,6.280883
62,1410,6.294027
62,1425,6.306931
62,1440,6.319601
63,0,1
63,15,1.036779
63,30,1.072937
63,45,1.108447
63,60,1.143312
63,75,1.177545
63,90,1.21114
63,105,1.244131
63,120,1.276511
63,135,1.308287
63,150,1.339492
63,165,1.370108
63,180,1.400168
63,195,1.429677
63,210,1.458636
63,225,1.487048
63,240,1.514939
63,255,1.542313
63,270,1.569176
63,285,1.595537
63,300,1.621412
63,315,1.64681
63,330,1.67174
63,345,1.696211
63,360,1.720229
63,375,1.743806
63,390,1.766951
63,405,1.789674
63,420,1.811974
63,435,1.833865
63,450,1.855355
63,465,1.876451
63,480,1.897156
63,495,1.91748
63,510,1.93743
63,525,1.957013
63,540,1.976234
63,555,1.9951
63,570,2.013619
63,585,2.031797
63,600,2.049639
63,615,2.067152
63,630,2.084343
63,645,2.101217
63,660,2.117779
63,675,2.134037
63,690,2.149995
63,705,2.165659
63,720,2.181034
63,735,2.196126
63,750,2.21094
63,765,2.225481
63,780,2.239754
63,795,2.253763
63,810,2.267515
63,825,2.281015
63,840,2.294264
63,855,2.307269
63,870,2.320035
63,885,2.332566
63,900,2.344866
63,915,2.356938
63,930,2.368789
63,945,2.380421
63,960,2.391839
63,975,2.403046
63,990,2.414047
63,1005,2.424845
63,1020,2.435444
63,1035,2.445848
63,1050,2.45606
63,1065,2.466084
63,1080,2.475923
63,1095,2.48558
63,1110,2.49506
63,1125,2.504366
63,1140,2.513499
63,1155,2.522465
63,1170,2.531265
63,1185,2.539903
63,1200,2.548381
63,1215,2.556703
63,1230,2.564872
63,1245,2.57289
63,1260,2.58076
63,1275,2.588485
63,1290,2.596067
63,1305,2.603511
63,1320,2.610816
63,1335,2.617987
63,1350,2.625026
63,1365,2.631936
63,1380,2.638717
63,1395,2.645374
63,1410,2.651909
63,1425,2.658323
63,1440,2.664618
64,0,2
64,15,2.055588
64,30,2.110245
64,45,2.163916
64,60,2.216601
64,75,2.268341
64,90,2.319116
64,105,2.368934
64,120,2.417866
64,135,2.465874
64,150,2.512973
64,165,2.559233
64,180,2.604616
64,195,2.64914
64,210,2.69287
64,225,2.735768
64,240,2.777857
64,255,2.819192
64,270,2.85974
64,285,2.899521
64,300,2.938578
64,315,2.976898
64,330,3.014488
64,345,3.05137
64,360,3.087573
64,375,3.123099
64,390,3.157959
64,405,3.192169
64,420,3.225743
64,435,3.258693
64,450,3.291033
64,465,3.322774
64,480,3.353921
64,495,3.384492
64,510,3.414498
64,525,3.443947
64,540,3.472847
64,555,3.501211
64,570,3.529051
64,585,3.556374
64,600,3.583187
64,615,3.609503
64,630,3.63533
64,645,3.660679
64,660,3.685555
64,675,3.70997
64,690,3.733932
64,705,3.757449
64,720,3.780527
64,735,3.803177
64,750,3.825408
64,765,3.847225
64,780,3.868636
64,795,3.88965
64,810,3.910274
64,825,3.930516
64,840,3.95038
64,855,3.969875
64,870,3.989009
64,885,4.007788
64,900,4.026217
64,915,4.044303
64,930,4.062055
64,945,4.079477
64,960,4.096574
64,975,4.113354
64,990,4.129823
64,1005,4.145987
64,1020,4.161849
64,1035,4.177416
64,1050,4.192695
64,1065,4.207691
64,1080,4.222406
64,1095,4.236849
64,1110,4.251024
64,1125,4.264936
64,1140,4.278589
64,1155,4.291988
64,1170,4.30514
64,1185,4.318046
64,1200,4.330712
64,1215,4.343143
64,1230,4.355343
64,1245,4.367317
64,1260,4.379068
64,1275,4.3906
64,1290,4.401919
64,1305,4.413028
64,1320,4.423929
64,1335,4.434628
64,1350,4.445129
64,1365,4.455436
64,1380,4.465549
64,1395,4.475476
64,1410,4.485218
64,1425,4.49478
64,1440,4.504163
65,0,3
65,15,3.074694
65,30,3.148134
65,45,3.220239
65,60,3.291007
65,75,3.360503
65,90,3.428698
65,105,3.495589
65,120,3.56128
65,135,3.625739
65,150,3.688953
65,165,3.751023
65,180,3.811936
65,195,3.87167
65,210,3.930311
65,225,3.987868
65,240,4.044311
65,255,4.099711
65,270,4.154094
65,285,4.207427
65,300,4.25975
65,315,4.311111
65,330,4.361494
65,345,4.410911
65,360,4.459393
65,375,4.506972
65,390,4.553654
65,405,4.599456
65,420,4.644396
65,435,4.688492
65,450,4.731763
65,465,4.774225
65,480,4.815892
65,495,4.856775
65,510,4.896894
65,525,4.936265
65,540,4.9749
65,555,5.012808
65,570,5.050008
65,585,5.086514
65,600,5.122336
65,615,5.157486
65,630,5.191978
65,645,5.225827
65,660,5.259042
65,675,5.291633
65,690,5.323615
65,705,5.354999
65,720,5.385796
65,735,5.416014
65,750,5.445667
65,765,5.474766
65,780,5.503321
65,795,5.531339
65,810,5.558833
65,825,5.585813
65,840,5.612288
65,855,5.638267
65,870,5.663759
65,885,5.688775
65,900,5.713323
65,915,5.73741
65,930,5.761046
65,945,5.784241
65,960,5.807002
65,975,5.829335
65,990,5.85125
65,1005,5.872756
65,1020,5.893859
65,1035,5.914567
65,1050,5.934886
65,1065,5.954827
65,1080,5.974394
65,1095,5.993593
65,1110,6.012434
65,1125,6.030922
65,1140,6.049065
65,1155,6.066866
65,1170,6.084335
65,1185,6.101477
65,1200,6.118299
65,1215,6.134804
65,1230,6.151001
65,1245,6.166895
65,1260,6.182491
65,1275,6.197795
65,1290,6.212812
65,1305,6.227549
65,1320,6.24201
65,1335,6.256199
65,1350,6.270123
65,1365,6.283787
65,1380,6.297195
65,1395,6.310351
65,1410,6.323262
65,1425,6.335931
65,1440,6.348362
66,0,1
66,15,1.037662
66,30,1.07467
66,45,1.110998
66,60,1.146652
66,75,1.181643
66,90,1.215964
66,105,1.249658
66,120,1.282706
66,135,1.315132
66,150,1.346953
66,165,1.378158
66,180,1.408792
66,195,1.438844
66,210,1.46832
66,225,1.497229
66,240,1.525597
66,255,1.553423
66,270,1.580717
66,285,1.607491
66,300,1.633761
66,315,1.659534
66,330,1.684821
66,345,1.709631
66,360,1.733972
66,375,1.757856
66,390,1.781293
66,405,1.804288
66,420,1.826848
66,435,1.848984
66,450,1.870705
66,465,1.892016
66,480,1.912923
66,495,1.933437
66,510,1.953565
66,525,1.973312
66,540,1.992685
66,555,2.011694
66,570,2.030344
66,585,2.04864
66,600,2.066591
66,615,2.084203
66,630,2.101483
66,645,2.118437
66,660,2.13507
66,675,2.151389
66,690,2.167401
66,705,2.183111
66,720,2.198525
66,735,2.213648
66,750,2.228485
66,765,2.243043
66,780,2.257327
66,795,2.271341
66,810,2.28509
66,825,2.298581
66,840,2.311817
66,855,2.324803
66,870,2.337544
66,885,2.350044
66,900,2.362309
66,915,2.374343
66,930,2.386149
66,945,2.397732
66,960,2.409097
66,975,2.420248
66,990,2.431187
66,1005,2.441921
66,1020,2.452452
66,1035,2.462784
66,1050,2.472921
66,1065,2.482867
66,1080,2.492625
66,1095,2.502199
66,1110,2.511593
66,1125,2.520809
66,1140,2.529851
66,1155,2.538723
66,1170,2.547427
66,1185,2.555967
66,1200,2.564346
66,1215,2.572567
66,1230,2.580632
66,1245,2.588546
66,1260,2.59631
66,1275,2.603928
66,1290,2.611401
66,1305,2.618734
66,1320,2.625929
66,1335,2.632987
66,1350,2.639913
66,1365,2.646708
66,1380,2.653374
66,1395,2.659915
66,1410,2.666332
66,1425,2.672629
66,1440,2.678806
67,0,2
67,15,2.056912
67,30,2.112844
67,45,2.167742
67,60,2.221609
67,75,2.274485
67,90,2.326348
67,105,2.377219
67,120,2.427155
67,135,2.476123
67,150,2.524155
67,165,2.5713
67,180,2.617524
67,195,2.662873
67,210,2.707376
67,225,2.751007
67,240,2.793823
67,255,2.835831
67,270,2.877013
67,285,2.917423
67,300,2.957064
67,315,2.995935
67,330,3.034046
67,345,3.071436
67,360,3.108114
67,375,3.144089
67,390,3.179374
67,405,3.213988
67,420,3.247942
67,435,3.281253
67,450,3.313933
67,465,3.34599
67,480,3.377436
67,495,3.408287
67,510,3.438555
67,525,3.468246
67,540,3.497371
67,555,3.525945
67,570,3.553977
67,585,3.581474
67,600,3.608448
67,615,3.63491
67,630,3.66087
67,645,3.686335
67,660,3.711315
67,675,3.73582
67,690,3.759861
67,705,3.783443
67,720,3.806576
67,735,3.82927
67,750,3.851533
67,765,3.873372
67,780,3.894795
67,795,3.915811
67,810,3.936429
67,825,3.956653
67,840,3.976492
67,855,3.995955
67,870,4.015049
67,885,4.033778
67,900,4.052151
67,915,4.070175
67,930,4.087857
67,945,4.105202
67,960,4.122216
67,975,4.138908
67,990,4.155283
67,1005,4.171346
67,1020,4.187103
67,1035,4.20256
67,1050,4.217725
67,1065,4.232601
67,1080,4.247193
67,1095,4.261508
67,1110,4.275552
67,1125,4.289328
67,1140,4.302841
67,1155,4.316098
67,1170,4.329103
67,1185,4.341861
67,1200,4.354375
67,1215,4.366652
67,1230,4.378695
67,1245,4.390509
67,1260,4.402098
67,1275,4.413466
67,1290,4.42462
67,1305,4.43556
67,1320,4.446292
67,1335,4.456821
67,1350,4.46715
67,1365,4.477282
67,1380,4.48722
67,1395,4.496971
67,1410,4.506536
67,1425,4.515919
67,1440,4.525123
68,0,3
68,15,3.076458
68,30,3.151597
68,45,3.225338
68,60,3.29768
68,75,3.36869
68,90,3.438333
68,105,3.506615
68,120,3.573654
68,135,3.639389
68,150,3.703823
68,165,3.76709
68,180,3.829123
68,195,3.88992
68,210,3.94962
68,225,4.008153
68,240,4.06552
68,255,4.12185
68,270,4.17708
68,285,4.231209
68,300,4.284331
68,315,4.336425
68,330,4.3875
68,345,4.437568
68,360,4.486689
68,375,4.534862
68,390,4.582105
68,405,4.628436
68,420,4.673877
68,435,4.718446
68,450,4.762162
68,465,4.805044
68,480,4.847098
68,495,4.888347
68,510,4.928808
68,525,4.968499
68,540,5.007424
68,555,5.045603
68,570,5.083053
68,585,5.119789
68,600,5.155817
68,615,5.191154
68,630,5.225816
68,645,5.259816
68,660,5.293161
68,675,5.325868
68,690,5.357948
68,705,5.389416
68,720,5.420278
68,735,5.450548
68,750,5.480239
68,765,5.509363
68,780,5.537926
68,795,5.565942
68,810,5.593422
68,825,5.620378
68,840,5.646813
68,855,5.672742
68,870,5.698176
68,885,5.723124
68,900,5.747591
68,915,5.771589
68,930,5.795128
68,945,5.818218
68,960,5.840863
68,975,5.863074
68,990,5.88486
68,1005,5.90623
68,1020,5.927188
68,1035,5.947745
68,1050,5.967909
68,1065,5.987688
68,1080,6.007085
68,1095,6.026111
68,1110,6.044773
68,1125,6.063079
68,1140,6.081032
68,1155,6.098641
68,1170,6.115913
68,1185,6.132855
68,1200,6.149471
68,1215,6.165768
68,1230,6.181754
68,1245,6.197434
68,1260,6.212812
68,1275,6.227895
68,1290,6.24269
68,1305,6.257202
68,1320,6.271435
68,1335,6.285395
68,1350,6.299088
68,1365,6.31252
68,1380,6.325692
68,1395,6.338613
68,1410,6.351285
68,1425,6.363717
68,1440,6.375908
69,0,1
69,15,1.038544
69,30,1.076402
69,45,1.113547
69,60,1.149987
69,75,1.185731
69,90,1.220778
69,105,1.255167
69,120,1.288879
69,135,1.321949
69,150,1.35438
69,165,1.386174
69,180,1.41737
69,195,1.447957
69,210,1.477942
69,225,1.507343
69,240,1.536177
69,255,1.564447
69,270,1.592163
69,285,1.619343
69,300,1.645998
69,315,1.672138
69,330,1.697774
69,345,1.722913
69,360,1.747568
69,375,1.77175
69,390,1.795468
69,405,1.818726
69,420,1.841536
69,435,1.863908
69,450,1.885849
69,465,1.907365
69,480,1.928466
69,495,1.94916
69,510,1.969454
69,525,1.989356
69,540,2.008873
69,555,2.028014
69,570,2.046783
69,585,2.06519
69,600,2.083241
69,615,2.100944
69,630,2.118303
69,645,2.135327
69,660,2.152023
69,675,2.168397
69,690,2.184454
69,705,2.2002
69,720,2.215643
69,735,2.230789
69,750,2.245641
69,765,2.260206
69,780,2.27449
69,795,2.2885
69,810,2.302237
69,825,2.315709
69,840,2.328922
69,855,2.341881
69,870,2.354587
69,885,2.367049
69,900,2.37927
69,915,2.391257
69,930,2.40301
69,945,2.414537
69,960,2.425841
69,975,2.436928
69,990,2.4478
69,1005,2.458462
69,1020,2.468918
69,1035,2.479173
69,1050,2.489229
69,1065,2.499091
69,1080,2.508763
69,1095,2.518249
69,1110,2.527551
69,1125,2.536673
69,1140,2.545619
69,1155,2.554393
69,1170,2.562997
69,1185,2.571434
69,1200,2.579709
69,1215,2.587825
69,1230,2.595783
69,1245,2.603588
69,1260,2.611242
69,1275,2.618749
69,1290,2.62611
69,1305,2.633329
69,1320,2.640409
69,1335,2.647353
69,1350,2.654162
69,1365,2.660839
69,1380,2.667388
69,1395,2.673811
69,1410,2.680109
69,1425,2.686285
69,1440,2.692343
70,0,2
70,15,2.080193
70,30,2.158379
70,45,2.234506
70,60,2.308631
70,75,2.380759
70,90,2.450992
70,105,2.519313
70,120,2.58584
70,135,2.650549
70,150,2.713561
70,165,2.774847
70,180,2.834527
70,195,2.892571
70,210,2.949123
70,225,3.004153
70,240,3.057677
70,255,3.10974
70,270,3.160434
70,285,3.209753
70,300,3.257729
70,315,3.304407
70,330,3.349833
70,345,3.394035
70,360,3.43705
70,375,3.478905
70,390,3.519633
70,405,3.559271
70,420,3.597854
70,435,3.635393
70,450,3.671926
70,465,3.707484
70,480,3.742098
70,495,3.775773
70,510,3.808549
70,525,3.840451
70,540,3.871504
70,555,3.901721
70,570,3.93113
70,585,3.959754
70,600,3.987613
70,615,4.014727
70,630,4.041116
70,645,4.066799
70,660,4.091794
70,675,4.116122
70,690,4.139798
70,705,4.16284
70,720,4.185264
70,735,4.207089
70,750,4.228329
70,765,4.249
70,780,4.269116
70,795,4.288694
70,810,4.307747
70,825,4.32629
70,840,4.344336
70,855,4.361898
70,870,4.378991
70,885,4.395625
70,900,4.411813
70,915,4.427568
70,930,4.442901
70,945,4.457823
70,960,4.472346
70,975,4.48648
70,990,4.500235
70,1005,4.513621
70,1020,4.526649
70,1035,4.539329
70,1050,4.551668
70,1065,4.563677
70,1080,4.575365
70,1095,4.586739
70,1110,4.597809
70,1125,4.608582
70,1140,4.619066
70,1155,4.62927
70,1170,4.6392
70,1185,4.648865
70,1200,4.65827
70,1215,4.667424
70,1230,4.676332
70,1245,4.685002
70,1260,4.693439
70,1275,4.701651
70,1290,4.709643
70,1305,4.71742
70,1320,4.724989
70,1335,4.732356
70,1350,4.739525
70,1365,4.746502
70,1380,4.753292
70,1395,4.759901
70,1410,4.766332
70,1425,4.772591
70,1440,4.778682
71,0,3
71,15,3.107495
71,30,3.212292
71,45,3.314313
71,60,3.413652
71,75,3.510282
71,90,3.604386
71,105,3.695897
71,120,3.785004
71,135,3.871666
71,150,3.956024
71,165,4.03809
71,180,4.11795
71,195,4.195661
71,210,4.271269
71,225,4.344898
71,240,4.416519
71,255,4.486157
71,270,4.553923
71,285,4.61987
71,300,4.684017
71,315,4.746407
71,330,4.807112
71,345,4.866174
71,360,4.923639
71,375,4.979554
71,390,5.033948
71,405,5.086875
71,420,5.138381
71,435,5.188505
71,450,5.237265
71,465,5.284714
71,480,5.330893
71,495,5.375831
71,510,5.419549
71,525,5.462093
71,540,5.5035
71,555,5.543792
71,570,5.582998
71,585,5.62115
71,600,5.658277
71,615,5.694406
71,630,5.729563
71,645,5.763776
71,660,5.797068
71,675,5.829464
71,690,5.86099
71,705,5.891666
71,720,5.921516
71,735,5.950563
71,750,5.978828
71,765,6.006331
71,780,6.033093
71,795,6.059134
71,810,6.084475
71,825,6.109132
71,840,6.133124
71,855,6.156471
71,870,6.179189
71,885,6.201295
71,900,6.222805
71,915,6.243736
71,930,6.264104
71,945,6.283923
71,960,6.303208
71,975,6.321973
71,990,6.340234
71,1005,6.358003
71,1020,6.375293
71,1035,6.392118
71,1050,6.408489
71,1065,6.42442
71,1080,6.439921
71,1095,6.455005
71,1110,6.469683
71,1125,6.483966
71,1140,6.497863
71,1155,6.511387
71,1170,6.524547
71,1185,6.537352
71,1200,6.549811
71,1215,6.561936
71,1230,6.573734
71,1245,6.585214
71,1260,6.596385
71,1275,6.607255
71,1290,6.617833
71,1305,6.628125
71,1320,6.638141
71,1335,6.647886
71,1350,6.657369
71,1365,6.666597
71,1380,6.675576
71,1395,6.684313
71,1410,6.692816
71,1425,6.701089
71,1440,6.709139
72,0,1
72,15,1.054171
72,30,1.106907
72,45,1.158193
72,60,1.208141
72,75,1.256705
72,90,1.303976
72,105,1.349962
72,120,1.39469
72,135,1.43823
72,150,1.480549
72,165,1.521732
72,180,1.56178
72,195,1.600731
72,210,1.638624
72,225,1.675486
72,240,1.711345
72,255,1.746234
72,270,1.780172
72,285,1.813185
72,300,1.845305
72,315,1.876562
72,330,1.906967
72,345,1.936543
72,360,1.965323
72,375,1.99333
72,390,2.020575
72,405,2.047078
72,420,2.072867
72,435,2.097964
72,450,2.122378
72,465,2.146129
72,480,2.169239
72,495,2.191728
72,510,2.213605
72,525,2.234887
72,540,2.255595
72,555,2.275747
72,570,2.29535
72,585,2.31442
72,600,2.332976
72,615,2.351033
72,630,2.368598
72,645,2.385687
72,660,2.402313
72,675,2.418493
72,690,2.434233
72,705,2.449544
72,720,2.464443
72,735,2.47894
72,750,2.493044
72,765,2.506764
72,780,2.520114
72,795,2.533104
72,810,2.545742
72,825,2.558036
72,840,2.569998
72,855,2.581638
72,870,2.592962
72,885,2.603978
72,900,2.614696
72,915,2.625127
72,930,2.635273
72,945,2.645144
72,960,2.654748
72,975,2.664094
72,990,2.673186
72,1005,2.682031
72,1020,2.690637
72,1035,2.699012
72,1050,2.707159
72,1065,2.715084
72,1080,2.722795
72,1095,2.730299
72,1110,2.737599
72,1125,2.744701
72,1140,2.751611
72,1155,2.758335
72,1170,2.764876
72,1185,2.771239
72,1200,2.777431
72,1215,2.783456
72,1230,2.789317
72,1245,2.795019
72,1260,2.800566
72,1275,2.805965
72,1290,2.811217
72,1305,2.816326
72,1320,2.821298
72,1335,2.826135
72,1350,2.830841
72,1365,2.835419
72,1380,2.839874
72,1395,2.844208
72,1410,2.848425
72,1425,2.852527
72,1440,2.856519
73,0,2
73,15,2.081505
73,30,2.160935
73,45,2.238239
73,60,2.313474
73,75,2.386653
73,90,2.45787
73,105,2.527125
73,120,2.594523
73,135,2.660059
73,150,2.723837
73,165,2.785851
73,180,2.8462
73,195,2.904886
73,210,2.962028
73,225,3.0176
73,240,3.071621
73,255,3.124165
73,270,3.17529
73,285,3.225005
73,300,3.273342
73,315,3.320359
73,330,3.366091
73,345,3.410571
73,360,3.453838
73,375,3.495915
73,390,3.536846
73,405,3.576666
73,420,3.615404
73,435,3.653077
73,450,3.689727
73,465,3.725385
73,480,3.760072
73,495,3.79381
73,510,3.826632
73,525,3.858568
73,540,3.889632
73,555,3.919851
73,570,3.949249
73,585,3.977848
73,600,4.005671
73,615,4.032737
73,630,4.059068
73,645,4.084682
73,660,4.109601
73,675,4.133841
73,690,4.157422
73,705,4.18036
73,720,4.202675
73,735,4.224382
73,750,4.245499
73,765,4.266039
73,780,4.286021
73,795,4.305459
73,810,4.324367
73,825,4.34276
73,840,4.360652
73,855,4.378058
73,870,4.394989
73,885,4.41146
73,900,4.427482
73,915,4.443068
73,930,4.45823
73,945,4.472979
73,960,4.487326
73,975,4.501283
73,990,4.51486
73,1005,4.528067
73,1020,4.540915
73,1035,4.553413
73,1050,4.565571
73,1065,4.577398
73,1080,4.588903
73,1095,4.600094
73,1110,4.610981
73,1125,4.621572
73,1140,4.631875
73,1155,4.641896
73,1170,4.651645
73,1185,4.661129
73,1200,4.670354
73,1215,4.679328
73,1230,4.688058
73,1245,4.69655
73,1260,4.704812
73,1275,4.712848
73,1290,4.720665
73,1305,4.72827
73,1320,4.735667
73,1335,4.742864
73,1350,4.749864
73,1365,4.756673
73,1380,4.763298
73,1395,4.769742
73,1410,4.77601
73,1425,4.782108
73,1440,4.78804
74,0,3
74,15,3.109245
74,30,3.215699
74,45,3.319289
74,60,3.420106
74,75,3.518135
74,90,3.613552
74,105,3.706293
74,120,3.796572
74,135,3.884312
74,150,3.969711
74,165,4.052721
74,180,4.133495
74,195,4.212028
74,210,4.28844
74,225,4.362792
74,240,4.435076
74,255,4.505319
74,270,4.57368
74,285,4.640151
74,300,4.704776
74,315,4.767608
74,330,4.828718
74,345,4.888145
74,360,4.945942
74,375,5.00215
74,390,5.056808
74,405,5.109971
74,420,5.161686
74,435,5.211979
74,450,5.26089
74,465,5.308467
74,480,5.354753
74,495,5.399759
74,510,5.443534
74,525,5.486118
74,540,5.527544
74,555,5.56783
74,570,5.607016
74,585,5.645132
74,600,5.682208
74,615,5.718271
74,630,5.753348
74,645,5.787466
74,660,5.820652
74,675,5.852931
74,690,5.884326
74,705,5.914863
74,720,5.944563
74,735,5.973452
74,750,6.001549
74,765,6.028877
74,780,6.055457
74,795,6.08131
74,810,6.106454
74,825,6.130911
74,840,6.154697
74,855,6.177833
74,870,6.200336
74,885,6.222222
74,900,6.243509
74,915,6.264214
74,930,6.284352
74,945,6.303939
74,960,6.322989
74,975,6.341519
74,990,6.359541
74,1005,6.377071
74,1020,6.39412
74,1035,6.410703
74,1050,6.426832
74,1065,6.44252
74,1080,6.457778
74,1095,6.472618
74,1110,6.487053
74,1125,6.501092
74,1140,6.514747
74,1155,6.528028
74,1170,6.540946
74,1185,6.55351
74,1200,6.565731
74,1215,6.577617
74,1230,6.589177
74,1245,6.600421
74,1260,6.611358
74,1275,6.621994
74,1290,6.632341
74,1305,6.642404
74,1320,6.652191
74,1335,6.66171
74,1350,6.670969
74,1365,6.679975
74,1380,6.688734
74,1395,6.697253
74,1410,6.705539
74,1425,6.713598
74,1440,6.721437
75,0,1
75,15,1.055048
75,30,1.108612
75,45,1.160682
75,60,1.21137
75,75,1.260629
75,90,1.30856
75,105,1.355162
75,120,1.400474
75,135,1.444557
75,150,1.487386
75,165,1.529046
75,180,1.569537
75,195,1.608905
75,210,1.647184
75,225,1.684406
75,240,1.720599
75,255,1.755798
75,270,1.790018
75,285,1.823293
75,300,1.855655
75,315,1.887134
75,330,1.917735
75,345,1.947493
75,360,1.976437
75,375,2.004592
75,390,2.031965
75,405,2.058583
75,420,2.084473
75,435,2.109657
75,450,2.134142
75,465,2.157952
75,480,2.181111
75,495,2.203637
75,510,2.225538
75,525,2.246836
75,540,2.267551
75,555,2.2877
75,570,2.307289
75,585,2.326339
75,600,2.344867
75,615,2.362889
75,630,2.380411
75,645,2.39745
75,660,2.414022
75,675,2.430142
75,690,2.445814
75,705,2.461055
75,720,2.475877
75,735,2.490295
75,750,2.504313
75,765,2.517945
75,780,2.531203
75,795,2.544099
75,810,2.556637
75,825,2.56883
75,840,2.580688
75,855,2.592223
75,870,2.603438
75,885,2.614343
75,900,2.62495
75,915,2.635267
75,930,2.645298
75,945,2.655053
75,960,2.66454
75,975,2.673768
75,990,2.68274
75,1005,2.691465
75,1020,2.69995
75,1035,2.708205
75,1050,2.716229
75,1065,2.724033
75,1080,2.731623
75,1095,2.739006
75,1110,2.746184
75,1125,2.753164
75,1140,2.759953
75,1155,2.766556
75,1170,2.772976
75,1185,2.77922
75,1200,2.785292
75,1215,2.791198
75,1230,2.796941
75,1245,2.802525
75,1260,2.807956
75,1275,2.813239
75,1290,2.818375
75,1305,2.82337
75,1320,2.828228
75,1335,2.832953
75,1350,2.837547
75,1365,2.842015
75,1380,2.84636
75,1395,2.850586
75,1410,2.854696
75,1425,2.858691
75,1440,2.862578
76,0,2
76,15,2.082817
76,30,2.163489
76,45,2.241967
76,60,2.318308
76,75,2.392533
76,90,2.46473
76,105,2.534914
76,120,2.603174
76,135,2.66953
76,150,2.734064
76,165,2.796799
76,180,2.857808
76,195,2.917129
76,210,2.97485
76,225,3.030954
76,240,3.08546
76,255,3.138479
76,270,3.190025
76,285,3.240124
76,300,3.288815
76,315,3.33616
76,330,3.382187
76,345,3.426936
76,360,3.470442
76,375,3.512735
76,390,3.553859
76,405,3.593852
76,420,3.632731
76,435,3.670531
76,450,3.70729
76,465,3.74304
76,480,3.777791
76,495,3.811582
76,510,3.844443
76,525,3.8764
76,540,3.90747
76,555,3.937682
76,570,3.96706
76,585,3.995628
76,600,4.023407
76,615,4.050419
76,630,4.076684
76,645,4.102223
76,660,4.127058
76,675,4.151206
76,690,4.174685
76,705,4.197515
76,720,4.219714
76,735,4.241299
76,750,4.262286
76,765,4.282692
76,780,4.302535
76,795,4.321828
76,810,4.340587
76,825,4.358828
76,840,4.376563
76,855,4.393808
76,870,4.410576
76,885,4.42688
76,900,4.442734
76,915,4.458148
76,930,4.473136
76,945,4.48771
76,960,4.501881
76,975,4.51566
76,990,4.529057
76,1005,4.542084
76,1020,4.554751
76,1035,4.567067
76,1050,4.579043
76,1065,4.590687
76,1080,4.602009
76,1095,4.613019
76,1110,4.623723
76,1125,4.634131
76,1140,4.644252
76,1155,4.654093
76,1170,4.663661
76,1185,4.672965
76,1200,4.682011
76,1215,4.690807
76,1230,4.69936
76,1245,4.707676
76,1260,4.715762
76,1275,4.723625
76,1290,4.731269
76,1305,4.738703
76,1320,4.745931
76,1335,4.752959
76,1350,4.759792
76,1365,4.766437
76,1380,4.772898
76,1395,4.77918
76,1410,4.785288
76,1425,4.791227
76,1440,4.797002
77,0,3
77,15,3.110993
77,30,3.219103
77,45,3.324258
77,60,3.426549
77,75,3.525971
77,90,3.622693
77,105,3.716668
77,120,3.808098
77,135,3.896916
77,150,3.983335
77,165,4.067276
77,180,4.148954
77,195,4.228294
77,210,4.305502
77,225,4.380563
77,240,4.453496
77,255,4.524354
77,270,4.593276
77,285,4.660257
77,300,4.725347
77,315,4.78861
77,330,4.850109
77,345,4.90989
77,360,4.968006
77,375,5.024491
77,390,5.079401
77,405,5.132789
77,420,5.184699
77,435,5.235149
77,450,5.284199
77,465,5.331893
77,480,5.378263
77,495,5.423335
77,510,5.467158
77,525,5.509771
77,540,5.551197
77,555,5.591471
77,570,5.630628
77,585,5.668699
77,600,5.705714
77,615,5.7417
77,630,5.776688
77,645,5.810703
77,660,5.843774
77,675,5.875926
77,690,5.907185
77,705,5.937573
